ProviderID,MORT_30_AMI,MORT_30_HF,MORT_30_PN,PSI_90_SAFETY,IMM_2,PN_6,SCIP_CARD_2,SCIP_INF_2,SCIP_INF_3,SCIP_INF_9,SCIP_VTE_2,AMI_7A,HAI1,HAI2,HAI3,HAI4,H_CLEAN_HSP_A_P,H_COMP_1_A_P,H_COMP_2_A_P,H_COMP_3_A_P,H_COMP_4_A_P,H_COMP_5_A_P,H_COMP_7_A,H_COMP_7_SA,H_QUIET_HSP_A_P,H_CLEAN_QUIET,H_COMP_7,MSPB_1,HospitalName,Address,City,State,ZIPCode,CountyName,PhoneNumber,HospitalType,HospitalOwnership,EmergencyServices
50072,0,0,0,0.27,0.485,0.495,0.5,0.495,0.49,0.49,0.5,0,0.283,0,0,0,0.335,0.37,0.4,0.3,0.345,0.295,0.262,0.258,0.215,0.275,0.48,0.087,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN STREET,WALNUT CREEK,CA,94596,CONTRA COSTA,9252954000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50073,0,0.477,0,0.214,0.485,0.5,0.475,0.49,0.5,0.5,0.5,0,0,0,0,0,0.35,0.37,0.405,0.295,0.355,0.305,0.244,0.268,0.265,0.308,0.475,0.08,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,975 SERENO DR,VALLEJO,CA,94589,SOLANO,7076511000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50075,0,0,0,0.22,0.47,0.5,0.5,0.5,0.495,0.5,0.5,0,0.113,0,0,0.5,0.34,0.345,0.395,0.295,0.34,0.285,0.262,0.247,0.235,0.288,0.47,0.037,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,275 W MACARTHUR BOULEVARD,OAKLAND,CA,94611,ALAMEDA,5107521000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50076,0,0,0,0.28,0.495,0.495,0.495,0.5,0.495,0.495,0.5,0,0.371,0,0,0,0.34,0.38,0.4,0.335,0.365,0.315,0.25,0.268,0.255,0.298,0.48,0.027,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,2425 GEARY BLVD,SAN FRANCISCO,CA,94115,SAN FRANCISCO,4158332646,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50077,0.485,0.483,0.491,0.309,0.49,0.49,0.5,0.495,0.49,0.49,0.5,0,0.373,0,0,0.151,0.34,0.38,0.395,0.295,0.35,0.31,0.233,0.268,0.255,0.298,0.465,0,SCRIPPS MERCY HOSPITAL,4077 5TH AVE,SAN DIEGO,CA,92103,SAN DIEGO,6192948111,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50078,0.479,0.477,0.477,0.21,0.47,0.49,0.5,0.465,0.465,0.485,0.495,0,0.5,0,0,0,0.39,0.38,0.4,0.295,0.355,0.305,0.233,0.268,0.265,0.328,0.465,0.02,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,1300 W 7TH ST,SAN PEDRO,CA,90732,LOS ANGELES,3108323311,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50082,0.483,0.483,0.481,0.17,0.42,0.49,0.49,0.5,0.475,0.49,0.5,0,0.408,0.412,0.293,0,0.335,0.35,0.375,0.245,0.315,0.32,0.244,0.258,0.26,0.298,0.465,0,ST JOHNS REGIONAL MEDICAL CENTER,1600 N ROSE AVE,OXNARD,CA,93030,VENTURA,8059882500,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50084,0.471,0.479,0.464,0.299,0.48,0.485,0.5,0.5,0.5,0.495,0.5,0,0.46,0.318,0,0,0.32,0.36,0.375,0.3,0.325,0.325,0.244,0.258,0.23,0.275,0.465,0,ST JOSEPHS MEDICAL CENTER OF STOCKTON,1800 N CALIFORNIA ST,STOCKTON,CA,95204,SAN JOAQUIN,2099432000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
50089,0,0.481,0.482,0.281,0.485,0.475,0.5,0.475,0.485,0.48,0.495,0,0.5,0.5,0,0,0.335,0.37,0.365,0.29,0.335,0.345,0.244,0.258,0.265,0.3,0.465,0.001,COMMUNITY HOSPITAL OF SAN BERNARDINO,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,CA,92411,SAN BERNARDINO,9098876333,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50090,0,0.478,0.477,0.217,0.465,0.475,0.5,0.5,0.485,0.495,0.5,0,0,0,0,0,0.36,0.38,0.405,0.325,0.335,0.31,0.244,0.263,0.24,0.3,0.47,0,SONOMA VALLEY HOSPITAL,347 ANDRIEUX ST,SONOMA,CA,95476,SONOMA,7079355000,Acute Care Hospitals,Government - Hospital District or Authority,Yes
50091,0,0.49,0.488,0.267,0.43,0.5,0,0.465,0.5,0.5,0,0,0.5,0.156,0,0,0.335,0.34,0.35,0.26,0.325,0.26,0.302,0.182,0.235,0.285,0.44,0.058,COMMUNITY HOSPITAL OF HUNTINGTON PARK,2623 E SLAUSON AVE,HUNTINGTON PARK,CA,90255,LOS ANGELES,3235831931,Acute Care Hospitals,Proprietary,Yes
50093,0.477,0.468,0.468,0.27,0.46,0.495,0.495,0.49,0.485,0.475,0.5,0,0.246,0,0.018,0.5,0.35,0.38,0.385,0.295,0.35,0.295,0.267,0.242,0.275,0.313,0.47,0,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,CA,93710,FRESNO,5594503000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
50099,0.489,0.48,0.482,0.272,0.465,0.5,0.5,0.495,0.485,0.5,0.5,0,0.45,0,0,0,0.325,0.375,0.37,0.29,0.35,0.285,0.267,0.237,0.215,0.27,0.465,0,SAN ANTONIO REGIONAL HOSPITAL,999 SAN BERNARDINO RD,UPLAND,CA,91786,SAN BERNARDINO,7149852811,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50100,0.466,0.47,0.473,0.252,0.5,0.49,0.5,0.495,0.495,0.5,0.5,0,0.38,0,0,0,0.39,0.415,0.41,0.355,0.38,0.34,0.215,0.298,0.325,0.358,0.48,0,SHARP MEMORIAL HOSPITAL,7901 FROST ST,SAN DIEGO,CA,92123,SAN DIEGO,8589393400,Acute Care Hospitals,Voluntary non-profit - Other,No
50101,0.473,0.477,0.476,0.231,0.495,0.485,0.5,0.495,0.495,0.5,0.5,0,0.5,0,0.217,0,0.335,0.39,0.405,0.32,0.36,0.315,0.238,0.273,0.285,0.31,0.475,0,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,CA,94589,SOLANO,7075545280,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50102,0.479,0.481,0.487,0.239,0.405,0.49,0.48,0.495,0.5,0.495,0.5,0,0.16,0,0.148,0,0.325,0.33,0.36,0.265,0.3,0.265,0.279,0.212,0.19,0.258,0.45,0,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,RIVERSIDE,CA,92503,RIVERSIDE,9516882211,Acute Care Hospitals,Proprietary,Yes
50103,0.478,0.485,0.498,0.266,0.31,0.48,0.495,0.5,0.5,0.495,0.5,0,0.31,0,0.5,0,0.335,0.375,0.4,0.305,0.34,0.32,0.314,0.197,0.29,0.313,0.465,0,WHITE MEMORIAL MEDICAL CENTER,1720 E CESAR AVENUE,LOS ANGELES,CA,90033,LOS ANGELES,3232685000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
50104,0.484,0.496,0.486,0.211,0.44,0.495,0.475,0.495,0.495,0.495,0.5,0,0,0,0,0.052,0.335,0.34,0.345,0.265,0.295,0.275,0.244,0.247,0.26,0.298,0.455,0,SAINT FRANCIS MEDICAL CENTER,3630 EAST IMPERIAL HIGHWAY,LYNWOOD,CA,90262,LOS ANGELES,3109008900,Acute Care Hospitals,Voluntary non-profit - Church,Yes
50107,0.473,0.472,0.459,0.313,0.48,0.5,0.49,0.495,0.495,0.495,0.5,0,0.395,0,0.5,0,0.38,0.375,0.39,0.31,0.34,0.345,0.25,0.263,0.275,0.328,0.475,0,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH ST,SANTA MARIA,CA,93454,SANTA BARBARA,8057393000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
50110,0,0.467,0.466,0.248,0.415,0.475,0.46,0.485,0.415,0.425,0.5,0,0,0.5,0,0,0.365,0.37,0.39,0.32,0.34,0.305,0.285,0.212,0.26,0.313,0.455,0.084,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVENUE,LOMPOC,CA,93436,SANTA BARBARA,8057373300,Acute Care Hospitals,Government - Hospital District or Authority,Yes
50112,0.486,0.489,0.493,0.259,0.445,0.49,0.465,0.485,0.485,0.475,0.5,0,0.257,0,0,0,0.37,0.395,0.42,0.315,0.375,0.325,0.256,0.263,0.28,0.325,0.48,0,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,3103194000,Acute Care Hospitals,Government - State,Yes
50113,0,0,0,0.259,0.405,0.48,0.445,0.445,0.47,0.485,0.5,0,0,0,0.14,0,0.35,0.35,0.37,0.28,0.325,0.275,0.267,0.237,0.22,0.285,0.465,0.104,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,6505732222,Acute Care Hospitals,Government - Local,Yes
50115,0.475,0.47,0.475,0.208,0.42,0.495,0.47,0.495,0.5,0.495,0.5,0,0.445,0,0,0.16,0.36,0.4,0.41,0.315,0.365,0.32,0.244,0.263,0.29,0.325,0.47,0,PALOMAR HEALTH DOWNTOWN CAMPUS,555 E VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,7607393000,Acute Care Hospitals,Government - Hospital District or Authority,Yes
50116,0.489,0.488,0.484,0.271,0.485,0.495,0.49,0.495,0.49,0.5,0.5,0,0.368,0,0,0,0.35,0.35,0.375,0.27,0.345,0.33,0.256,0.242,0.225,0.288,0.46,0,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,8188858500,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50118,0.477,0.473,0.47,0.237,0.475,0.48,0.475,0.49,0.46,0.485,0.5,0,0.5,0.129,0.5,0,0.32,0.385,0.4,0.3,0.33,0.305,0.279,0.227,0.265,0.293,0.465,0.068,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,CA,95336,SAN JOAQUIN,2098233111,Acute Care Hospitals,Proprietary,Yes
50121,0.467,0.471,0.466,0.271,0.46,0.485,0.445,0.455,0.465,0.455,0.5,0,0.26,0,0,0,0.36,0.36,0.37,0.27,0.315,0.285,0.256,0.237,0.265,0.313,0.455,0.059,ADVENTIST MEDICAL CENTER,115 MALL DRIVE,HANFORD,CA,93230,KINGS,2094107200,Acute Care Hospitals,Voluntary non-profit - Church,Yes
50122,0.475,0.47,0.47,0.16,0.485,0.5,0.495,0.495,0.5,0.5,0.495,0,0,0,0.013,0,0.345,0.36,0.375,0.3,0.34,0.3,0.267,0.237,0.22,0.283,0.465,0,DAMERON HOSPITAL,525 WEST ACACIA STREET,STOCKTON,CA,95203,SAN JOAQUIN,2099445550,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50124,0.468,0.474,0.481,0.229,0.495,0.475,0.465,0.485,0.475,0.455,0.495,0,0,0,0.5,0,0.34,0.35,0.395,0.325,0.35,0.305,0.279,0.222,0.195,0.268,0.46,0,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,CA,91209,LOS ANGELES,8187907100,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50125,0.481,0.491,0.484,0.248,0.495,0.5,0.485,0.495,0.48,0.47,0.5,0,0.054,0,0,0,0.335,0.335,0.35,0.26,0.32,0.29,0.314,0.182,0.27,0.303,0.45,0,REGIONAL MEDICAL CENTER OF SAN JOSE,225 N JACKSON AVENUE,SAN JOSE,CA,95116,SANTA CLARA,4082595000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
50126,0.479,0.49,0.487,0.326,0.435,0.48,0.445,0.455,0.445,0.415,0.495,0,0.281,0.077,0,0,0.315,0.36,0.365,0.305,0.34,0.305,0.267,0.247,0.23,0.273,0.475,0,VALLEY PRESBYTERIAN HOSPITAL,15107 VANOWEN ST,VAN NUYS,CA,91406,LOS ANGELES,8187826600,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50127,0.469,0.464,0.455,0.284,0.5,0.465,0.5,0.495,0.5,0.5,0.5,0,0.5,0.224,0.5,0,0.375,0.395,0.425,0.305,0.365,0.345,0.227,0.288,0.26,0.318,0.48,0,WOODLAND MEMORIAL HOSPITAL,1325 COTTONWOOD STREET,WOODLAND,CA,95695,YOLO,5306623961,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50128,0.466,0.461,0.48,0.206,0.465,0.5,0.48,0.495,0.49,0.475,0.5,0,0.222,0,0,0,0.37,0.375,0.4,0.345,0.34,0.29,0.238,0.258,0.21,0.29,0.46,0,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,92056,SAN DIEGO,7607248411,Acute Care Hospitals,Government - Hospital District or Authority,Yes
50129,0.474,0.469,0.47,0.293,0.485,0.5,0.495,0.495,0.475,0.48,0.5,0,0.406,0.173,0.21,0.5,0.315,0.365,0.385,0.285,0.345,0.31,0.267,0.237,0.26,0.288,0.465,0,ST BERNARDINE MEDICAL CENTER,2101 N WATERMAN AVE,SAN BERNARDINO,CA,92404,SAN BERNARDINO,9098814440,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50131,0,0.471,0.487,0.245,0.5,0.5,0.485,0.495,0.5,0.5,0.5,0,0,0,0,0,0.38,0.41,0.41,0.38,0.36,0.315,0.233,0.278,0.335,0.358,0.475,0.003,NOVATO COMMUNITY HOSPITAL,180 ROWLAND WAY,NOVATO,CA,94945,MARIN,4152091300,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50132,0.476,0.495,0.492,0.26,0.47,0.49,0.45,0.48,0.485,0.5,0.5,0,0.106,0,0,0,0.32,0.375,0.395,0.305,0.345,0.32,0.297,0.212,0.25,0.285,0.465,0,SAN GABRIEL VALLEY MEDICAL CENTER,438 W LAS TUNAS DRIVE,SAN GABRIEL,CA,91776,LOS ANGELES,6262895454,Acute Care Hospitals,Physician,Yes
50133,0.471,0.476,0.481,0.252,0.39,0.46,0.475,0.485,0.47,0.455,0.485,0,0,0,0,0,0.295,0.315,0.365,0.23,0.28,0.26,0.32,0.177,0.185,0.24,0.45,0.052,RIDEOUT MEMORIAL HOSPITAL,726 4TH ST,MARYSVILLE,CA,95901,YUBA,5307494300,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50135,0.487,0.492,0.499,0.287,0.46,0,0.49,0.46,0.405,0.48,0.49,0,0.386,0.1,0,0,0.285,0.3,0.335,0.21,0.28,0.25,0.267,0.177,0.225,0.255,0.405,0,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,6245 DE LONGPRE AVE,HOLLYWOOD,CA,90028,LOS ANGELES,3234622271,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50136,0.478,0.473,0.461,0.307,0.43,0.48,0.5,0.47,0.48,0.495,0.5,0,0,0,0,0,0.345,0.38,0.395,0.325,0.36,0.315,0.25,0.258,0.265,0.305,0.47,0.038,PETALUMA VALLEY HOSPITAL,400 N MCDOWELL BLVD,PETALUMA,CA,94954,SONOMA,7077781111,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50137,0,0,0,0.221,0.495,0.5,0.5,0.5,0.5,0.5,0.5,0,0.397,0.25,0.363,0,0.395,0.375,0.4,0.32,0.35,0.31,0.233,0.278,0.3,0.348,0.475,0.062,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,13652 CANTARA ST,PANORAMA CITY,CA,91402,LOS ANGELES,8183753333,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50138,0,0,0,0.26,0.445,0.5,0.5,0.495,0.49,0.5,0.5,0,0.426,0.09,0,0.079,0.365,0.385,0.405,0.345,0.36,0.31,0.221,0.288,0.275,0.32,0.475,0.047,KAISER FOUNDATION HOSPITAL - LOS ANGELES,4867 SUNSET BLVD,LOS ANGELES,CA,90027,LOS ANGELES,3237834011,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50139,0,0,0,0.246,0.46,0.5,0.485,0.485,0.495,0.495,0.5,0,0.445,0.112,0.401,0.039,0.38,0.385,0.4,0.33,0.355,0.305,0.227,0.283,0.3,0.34,0.475,0.08,KAISER FOUNDATION HOSPITAL - DOWNEY,9333 IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,5624616007,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50140,0,0.474,0,0.235,0.475,0.5,0.495,0.5,0.485,0.495,0.5,0,0.253,0.05,0.159,0,0.38,0.385,0.415,0.335,0.36,0.32,0.221,0.288,0.295,0.338,0.475,0.019,KAISER FOUNDATION HOSPITAL FONTANA,9961 SIERRA AVE,FONTANA,CA,92335,SAN BERNARDINO,9094275500,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50145,0.486,0.478,0.474,0.22,0.485,0.485,0.48,0.495,0.49,0.48,0.5,0,0.368,0.172,0.175,0,0.385,0.39,0.395,0.355,0.37,0.305,0.25,0.268,0.3,0.343,0.48,0,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,23625 W R HOLMAN HIGHWAY,MONTEREY,CA,93940,MONTEREY,8316245311,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50149,0.476,0.483,0.478,0.274,0.495,0.495,0.48,0.495,0.49,0.495,0.5,0,0.368,0,0.036,0.5,0.295,0.32,0.34,0.245,0.295,0.285,0.256,0.227,0.235,0.265,0.445,0,CALIFORNIA HOSPITAL MEDICAL CENTER LA,1401 SOUTH GRAND AVENUE,LOS ANGELES,CA,90015,LOS ANGELES,2137482411,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50150,0.482,0.477,0.49,0.287,0.48,0.495,0.485,0.49,0.495,0.485,0.5,0,0.5,0,0.184,0,0.315,0.355,0.35,0.26,0.33,0.325,0.279,0.227,0.22,0.268,0.465,0.028,SIERRA NEVADA MEMORIAL HOSPITAL,155 GLASSON WAY,GRASS VALLEY,CA,95945,NEVADA,5302746000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50152,0.476,0.48,0.477,0.29,0.49,0.485,0.5,0.5,0.495,0.495,0.5,0,0.349,0,0,0,0.315,0.335,0.39,0.265,0.325,0.28,0.267,0.237,0.225,0.27,0.465,0,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,SAN FRANCISCO,4153536000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50153,0.478,0.466,0.479,0.269,0.47,0.495,0.485,0.5,0.49,0.48,0.5,0,0.346,0,0.197,0,0.34,0.38,0.4,0.325,0.35,0.31,0.238,0.273,0.265,0.303,0.475,0,O'CONNOR HOSPITAL,2105 FOREST AVENUE,SAN JOSE,CA,95128,SANTA CLARA,4089472500,Acute Care Hospitals,Voluntary non-profit - Church,Yes
50158,0.489,0.486,0.484,0.28,0.495,0.5,0,0,0,0.5,0.5,0,0,0,0,0,0.35,0.335,0.385,0.3,0.325,0.255,0.25,0.237,0.245,0.298,0.45,0,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,LOS ANGELES,8189955000,Acute Care Hospitals,Proprietary,Yes
50159,0.478,0.48,0.48,0.158,0.375,0.465,0.38,0.475,0.495,0.47,0.5,0,0.166,0,0.13,0,0.35,0.365,0.405,0.31,0.32,0.325,0.233,0.268,0.225,0.288,0.465,0.041,VENTURA COUNTY MEDICAL CENTER,3291 LOMA VISTA RD,VENTURA,CA,93003,VENTURA,8056526075,Acute Care Hospitals,Government - Local,Yes
50167,0.472,0.471,0.471,0.274,0.475,0.485,0.4,0.475,0.475,0.48,0.5,0,0,0.416,0,0,0.33,0.335,0.35,0.255,0.29,0.285,0.267,0.232,0.215,0.273,0.46,0,SAN JOAQUIN GENERAL HOSPITAL,500 W HOSPITAL ROAD,FRENCH CAMP,CA,95231,SAN JOAQUIN,2094686000,Acute Care Hospitals,Government - Local,Yes
50168,0.481,0.476,0.487,0.299,0.425,0.45,0.49,0.49,0.495,0.495,0.5,0,0.058,0,0.172,0.111,0.34,0.375,0.4,0.305,0.34,0.3,0.238,0.273,0.245,0.293,0.475,0,ST JUDE MEDICAL CENTER,101 E VALENCIA MESA DRIVE,FULLERTON,CA,92835,ORANGE,7149923000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
50169,0.48,0.485,0.489,0.257,0.475,0.465,0.49,0.495,0.48,0.475,0.5,0,0.5,0,0,0,0.36,0.4,0.405,0.35,0.38,0.335,0.227,0.283,0.27,0.315,0.475,0,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,12401 E WASHINGTON BLVD,WHITTIER,CA,90602,LOS ANGELES,5266980811,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50174,0.481,0.464,0.464,0.351,0.425,0.445,0.495,0.49,0.495,0.49,0.5,0,0.5,0,0.089,0,0.34,0.37,0.38,0.295,0.33,0.29,0.256,0.247,0.225,0.283,0.465,0,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR,SANTA ROSA,CA,95405,SONOMA,7075255300,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50179,0.484,0.475,0.484,0.23,0.485,0.485,0.5,0.49,0.49,0.48,0.5,0,0.5,0,0.107,0,0.33,0.345,0.335,0.265,0.3,0.3,0.302,0.212,0.21,0.27,0.47,0.034,EMANUEL MEDICAL CENTER,825 DELBON AVE,TURLOCK,CA,95382,STANISLAUS,2096674200,Acute Care Hospitals,Voluntary non-profit - Church,Yes
50180,0.473,0.485,0.491,0.193,0.45,0.48,0.48,0.49,0.485,0.48,0.5,0,0,0,0,0,0.385,0.4,0.405,0.315,0.365,0.32,0.233,0.283,0.305,0.345,0.48,0,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,1601 YGNACIO VALLEY RD,WALNUT CREEK,CA,94598,CONTRA COSTA,9259393000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50189,0,0.478,0.474,0.251,0.345,0.425,0,0.5,0.445,0.48,0.5,0,0,0,0,0,0.395,0.395,0.42,0.345,0.375,0.325,0.256,0.253,0.295,0.345,0.47,0.143,GEORGE L MEE MEMORIAL HOSPITAL,300 CANAL STREET,KING CITY,CA,93930,MONTEREY,8313856000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50191,0.483,0.484,0.484,0.31,0.475,0.49,0.45,0.5,0.485,0.495,0.5,0,0.406,0.402,0,0,0.365,0.36,0.375,0.275,0.345,0.325,0.25,0.247,0.265,0.315,0.46,0,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,LOS ANGELES,5624919000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
50192,0,0,0.466,0.225,0.46,0.47,0,0.47,0.47,0,0.47,0,0,0,0,0,0.315,0.325,0.385,0.28,0.29,0.31,0.297,0.207,0.285,0.3,0.46,0.175,ADVENTIST MEDICAL CENTER - REEDLEY,372 W CYPRESS AVE,REEDLEY,CA,93654,FRESNO,5596388155,Acute Care Hospitals,Government - Hospital District or Authority,Yes
50194,0.474,0.473,0.469,0.237,0.5,0.495,0.46,0.495,0.485,0.5,0.5,0,0,0.5,0,0,0.33,0.375,0.395,0.3,0.335,0.31,0.337,0.182,0.245,0.288,0.47,0.019,WATSONVILLE COMMUNITY HOSPITAL,75 NIELSON STREET,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes
50195,0.48,0.477,0.475,0.227,0.44,0.485,0.485,0.495,0.485,0.495,0.5,0,0.163,0.045,0.189,0,0.37,0.37,0.39,0.31,0.34,0.305,0.279,0.232,0.26,0.315,0.47,0,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,5107971111,Acute Care Hospitals,Government - Hospital District or Authority,Yes
50196,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0.77,0.67,0.77,0.5,0.62,0.55,0.593,0.404,0.54,0.655,0.91,0,CENTRAL VALLEY GENERAL HOSPITAL,1025 N DOUTY ST,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes
50197,0.478,0.49,0.476,0.296,0.49,0.485,0.495,0.5,0.495,0.495,0.5,0,0.287,0.189,0.137,0,0.35,0.365,0.42,0.29,0.355,0.315,0.25,0.268,0.24,0.295,0.48,0,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,6503675551,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50204,0.484,0.487,0.477,0.287,0.37,0.5,0.49,0.495,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0.39,0.395,0.38,0.33,0.365,0.3,0.238,0.263,0.325,0.358,0.465,0.019,PALMDALE REGIONAL MEDICAL CENTER,38600 MEDICAL CENTER DRIVE,PALMDALE,CA,93552,LOS ANGELES,6613825000,Acute Care Hospitals,Proprietary,Yes
50205,0,0.484,0.495,0.261,0.49,0,0,0,0,0,0,0,0,0,0,0,0.37,0.365,0.38,0.335,0.33,0.28,0.215,0.283,0.26,0.315,0.465,0,GLENDORA COMMUNITY HOSPITAL,150 WEST ROUTE 66,GLENDORA,CA,91740,LOS ANGELES,6263350231,Acute Care Hospitals,Proprietary,Yes
50211,0.483,0.479,0.477,0.289,0.475,0.475,0.485,0.495,0.48,0.49,0.5,0,0,0.5,0,0,0.3,0.34,0.37,0.245,0.31,0.245,0.291,0.207,0.21,0.255,0.455,0,ALAMEDA HOSPITAL,2070 CLINTON AVENUE,ALAMEDA,CA,94501,ALAMEDA,5105223700,Acute Care Hospitals,Government - Hospital District or Authority,Yes
50222,0.479,0.481,0.489,0.229,0.495,0.485,0.49,0.495,0.49,0.5,0.5,0,0.294,0,0.118,0,0.375,0.395,0.395,0.32,0.365,0.32,0.209,0.298,0.26,0.318,0.475,0,SHARP CHULA VISTA MEDICAL CENTER,751 MEDICAL CENTER COURT,CHULA VISTA,CA,91911,SAN DIEGO,6195025800,Acute Care Hospitals,Proprietary,Yes
50224,0.481,0.473,0.497,0.245,0.435,0.48,0.5,0.49,0.5,0.485,0.5,0,0.177,0.066,0.085,0,0.38,0.395,0.41,0.32,0.365,0.32,0.238,0.273,0.285,0.333,0.475,0,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,ONE HOAG DRIVE,NEWPORT BEACH,CA,92663,ORANGE,9497644624,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50225,0.475,0.485,0.482,0.233,0.485,0.49,0.48,0.5,0.49,0.49,0.5,0,0.5,0,0.224,0,0.36,0.385,0.38,0.315,0.35,0.33,0.238,0.268,0.225,0.293,0.47,0.017,FEATHER RIVER HOSPITAL,5974 PENTZ ROAD,PARADISE,CA,95969,BUTTE,5308779361,Acute Care Hospitals,Voluntary non-profit - Church,Yes
50226,0.48,0.479,0.495,0.094,0.49,0.465,0.47,0.49,0.475,0.48,0.5,0,0,0.253,0.167,0,0.315,0.355,0.375,0.305,0.34,0.28,0.302,0.207,0.255,0.285,0.465,0,AHMC ANAHEIM REGIONAL MEDICAL CENTER,1111 W LA PALMA AVENUE,ANAHEIM,CA,92801,ORANGE,7147741450,Acute Care Hospitals,Voluntary non-profit - Private,Yes
